"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"329036","3.11021909","3.222E-5","0.32152076","0.16666667","11","9","false","65220","281.33333333","10","0","0","0.83767545","false","1","65220","217290","0.15067024"
"329038","3.67692077","7.7E-7","0.2719667","0.23809524","7","10","false","51127","83.28571429","7","0","0","0.79408302","false","0","51127","11476","0.32101489"
"329040","4.01538115","3.71E-6","0.24904236","0.55555556","9","10","false","58510","15.33333333","9","0","0","0.7680476","false","0","58510","13916","0.1965812"
"329045","3.40261104","2.454E-5","0.29389195","0.1","5","9","false","23137","172.4","5","0","0","0.81518377","false","0","23137","79998","0.23091398"
"329046","3.9352491","2.8E-7","0.25411352","0.0","2","10","false","79677","37.0","2","0","0","0.77421161","false","0","79677","594","0.5"
"329055","3.87635054","3.21E-6","0.25797461","0.0","3","10","false","25980","41.66666667","3","0","0","0.77874227","false","0","25980","7018","0.33333333"
"329056","3.70033013","7.76E-6","0.27024616","0.0","3","10","false","55837","76.0","3","0","0","0.7922823","false","0","55837","19168","0.33936652"
"329059","4.6430072","4.6E-7","0.21537765","0.0","2","10","false","122553","6.5","2","0","0","0.71976868","false","0","122553","566","0.5"
"329062","3.54516807","1.951E-5","0.28207407","0.10909091","11","9","false","9722","31.0","11","0","0","0.80421784","false","0","9722","64306","0.11614241"
"329072","3.68855042","3.269E-5","0.27110921","0.02777778","11","10","false","643","32.0","10","0","0","0.79318843","false","1","643","192902","0.1334283"
"329079","3.54801921","1.959E-5","0.2818474","0.36111111","9","9","false","84171","47.77777778","9","0","0","0.80399852","false","0","84171","54256","0.14028187"
"329083","3.0437425","2.9395E-4","0.3285429","0.07307692","42","9","false","83737","94.075","41","0","0","0.84278904","false","1","83737","1308494","0.04423893"
"329094","3.83380852","1.823E-5","0.26083723","0.52941176","17","10","false","2588","14.23529412","17","0","0","0.78201473","false","0","2588","85304","0.16362407"
"329095","3.73079232","2.793E-5","0.26803958","0.69444444","9","9","false","4759","42.55555556","9","0","0","0.78993905","false","0","4759","77132","0.14291059"
"329097","3.34138655","3.772E-5","0.29927696","0.06060606","12","9","false","6001","106.83333333","12","0","0","0.81989334","false","0","6001","191198","0.12663886"
"329099","3.51470588","1.19E-6","0.28451883","0.06666667","6","10","false","57447","80.33333333","6","0","0","0.80656109","false","0","57447","8040","0.20532646"
"329102","3.58403361","9.58E-6","0.27901524","0.52747253","14","10","false","353139","108.5","14","0","0","0.80122818","false","0","353139","81332","0.16821705"
"329105","3.44455282","4.09E-5","0.29031345","0.04761905","7","9","false","4012","95.28571429","7","0","0","0.81195748","false","0","4012","112184","0.16029056"
"329106","3.46556122","2.0E-5","0.28855355","0.14285714","8","9","false","80351","57.375","8","0","0","0.81034144","false","0","80351","69058","0.13315851"
"329110","3.56752701","1.039E-5","0.28030622","0.67857143","8","10","false","3421","57.5","8","0","0","0.80249792","false","0","3421","51904","0.13956311"
"329121","3.55334634","2.76E-6","0.28142486","0.2","5","10","false","84460","122.0","5","0","0","0.80358874","false","0","84460","20652","0.24271457"
"329127","3.35039016","4.0529E-4","0.2984727","0.07017544","19","9","false","51282","41.57894737","19","0","0","0.81920076","false","0","51282","1286330","0.06430921"
"329130","3.37777611","4.574E-5","0.29605278","0.24358974","13","9","false","3420","69.61538462","13","0","0","0.81709415","false","0","3420","169730","0.0885304"
"329135","3.21421068","6.661E-5","0.31111837","0.09150327","20","9","false","1195","111.77777778","19","0","0","0.8296761","false","1","1195","295390","0.08144355"
"329142","3.25870348","1.4641E-4","0.30687051","0.04395604","16","9","false","64689","92.64285714","15","0","0","0.82625358","false","1","64689","506166","0.08510638"
"329145","4.27768607","1.47E-6","0.23377125","0.0","2","9","false","2358","8.5","2","0","0","0.7478703","false","0","2358","3710","0.5"
"329149","3.47816627","0.0","0.28750782","1.0","2","9","false","114798","254.0","2","0","0","0.80937183","false","0","114798","0","0.52263374"
"329151","3.75187575","4.3E-6","0.26653335","0.42857143","8","9","false","7517","28.875","8","0","0","0.78831725","false","0","7517","14470","0.15883978"
"329154","3.38212785","1.819E-5","0.29567185","0.2","6","9","false","1848","183.16666667","6","0","0","0.8167594","false","0","1848","116452","0.23448866"
"329160","3.68607443","0.0","0.27129132","0.0","1","9","false","221400","247.0","1","0","0","0.79337889","false","0","221400","0","0.0"
"329163","2.94912965","0.00168975","0.33908309","0.03656869","79","9","false","5563","58.16883117","78","0","0","0.85006695","false","1","5563","6112646","0.02135015"
"329168","3.66108944","4.032E-5","0.27314274","0.16666667","4","9","false","79152","110.25","4","0","0","0.79530081","false","0","79152","72554","0.25945626"
"329170","3.43644958","4.982E-5","0.29099801","0.0","7","9","false","81847","97.71428571","7","0","0","0.8125808","false","0","81847","146664","0.14971252"
"329185","3.43292317","7.03E-5","0.29129694","0.04545455","12","8","false","6590","49.41666667","12","0","0","0.81285206","false","0","6590","198770","0.08961397"
"329200","3.37717587","1.6145E-4","0.2961054","0.02222222","12","10","false","115426","112.5","11","0","0","0.81714032","false","1","115426","702722","0.14265645"
"329201","4.37710084","0.0","0.22846172","0.0","1","11","false","57092","10.0","1","0","0","0.74022301","false","0","57092","0","0.0"
"329206","3.21428571","9.57E-5","0.31111111","0.29333333","25","9","false","283899","69.88","25","0","0","0.82967033","false","0","283899","379908","0.05948805"
"329210","3.62822629","4.721E-5","0.27561677","0.16666667","4","10","false","3036","92.5","4","0","0","0.79782875","false","0","3036","172034","0.27138643"
"329223","3.84588836","4.251E-5","0.26001795","0.0","5","9","false","1066","102.66666667","4","0","0","0.78108551","false","1","1066","43172","0.33333333"
"329227","3.25622749","8.673E-5","0.30710385","0.02631579","20","9","false","54935","65.85","20","0","0","0.82644404","false","0","54935","327042","0.0624283"
"329231","3.8327581","1.54E-6","0.26090872","0.0","3","9","false","284194","43.66666667","3","0","0","0.78209553","false","0","284194","5022","0.33595801"
"329252","3.84918968","0.0","0.25979494","1.0","5","10","false","114791","20.8","5","0","0","0.78083156","false","0","114791","0","0.26666667"
"329258","3.57240396","8.18E-6","0.27992355","0.0","6","9","false","7140","67.0","6","0","0","0.80212277","false","0","7140","27696","0.171875"
"329261","3.48994598","5.14E-6","0.28653739","0.16666667","4","9","false","2918","102.25","4","0","0","0.80846569","false","0","2918","26616","0.32822581"
"329272","3.51087935","0.0","0.28482893","1.0","2","10","false","285671","170.5","2","0","0","0.80685543","false","0","285671","0","0.50294985"
"329279","3.83891056","6.4E-7","0.26049057","0.0","2","9","false","7620","103.0","2","0","0","0.78162226","false","0","7620","3402","0.50746269"
"329283","3.23784514","1.1165E-4","0.30884738","0.57435897","40","9","false","5332","53.025","40","0","0","0.82785807","false","0","5332","383324","0.05321608"
"329285","3.30034514","5.013E-5","0.30299861","0.04761905","17","8","false","7123","73.0","16","0","0","0.82305037","false","1","7123","201650","0.09662222"
"329291","3.99797419","0.0","0.25012668","0.0","1","9","false","394261","249.0","1","0","0","0.7693866","false","0","394261","0","0.0"
"329297","3.49137155","1.835E-5","0.28642039","0.51515152","12","9","false","399511","79.83333333","12","0","0","0.80835603","false","0","399511","99692","0.16126856"
"329318","3.42939676","2.363E-5","0.29159647","0.0","7","9","false","51669","78.71428571","7","0","0","0.81312333","false","0","51669","82836","0.14802721"
"329324","3.20760804","5.479E-5","0.31175879","0.16339869","18","9","false","1997","95.94444444","18","0","0","0.830184","false","0","1997","226532","0.07788627"
"329328","3.26778211","1.4828E-4","0.30601796","0.02371542","25","9","false","2869","54.65217391","24","0","0","0.82555522","false","1","2869","651414","0.05945377"
"329329","4.06505102","1.021E-5","0.24599937","0.2","5","9","false","6869","18.0","5","0","0","0.76422684","false","0","6869","40388","0.23421053"
"329336","3.82240396","0.0","0.26161547","0.0","1","10","false","22880","108.0","1","0","0","0.782892","false","0","22880","0","0.0"
"329344","3.86502101","2.56E-6","0.25873081","0.0","5","10","false","1396","40.2","5","0","0","0.77961377","false","0","1396","12278","0.25960265"
"329347","3.5414916","1.69E-6","0.2823669","0.0","2","9","false","85480","213.0","2","0","0","0.80450065","false","0","85480","11780","0.50839329"
"329352","3.19072629","2.977E-5","0.31340827","0.41025641","13","9","false","7462","160.53846154","13","0","0","0.83148259","false","0","7462","163752","0.11181989"
"329354","3.26958283","2.525E-5","0.30584942","0.08658009","22","9","false","6428","96.04545455","22","0","0","0.82541671","false","0","6428","148396","0.07847517"
"329356","3.25682773","1.2971E-4","0.30704725","0.03676471","17","9","false","84669","74.05882353","17","0","0","0.82639787","false","0","84669","463282","0.06723459"
"329362","3.42857143","1.7318E-4","0.29166667","0.10526316","21","8","false","7422","40.94736842","20","0","0","0.81318681","false","1","7422","555756","0.07188023"
"329363","3.72906663","1.137E-5","0.26816362","0.33333333","8","9","false","7423","36.16666667","7","0","0","0.7900718","false","1","7423","34196","0.18556701"
"329367","3.61419568","5.59E-6","0.27668673","0.0","5","10","false","23588","76.2","5","0","0","0.79890802","false","0","23588","14702","0.20716253"
"329382","3.60759304","2.616E-5","0.27719313","0.0","5","9","false","348303","87.8","5","0","0","0.79941592","false","0","348303","58790","0.202331"
"329391","3.59333733","1.5229E-4","0.27829283","0.0","7","9","false","153733","109.42857143","7","0","0","0.80051251","false","0","153733","970438","0.19224924"
"329394","3.5512455","1.152E-5","0.28159135","0.13333333","6","10","false","85456","75.16666667","6","0","0","0.80375035","false","0","85456","60574","0.18119451"
"329397","3.96038415","9.94E-6","0.25250076","0.84057971","24","10","false","3294","24.66666667","24","0","0","0.77227814","false","0","3294","80174","0.3245614"
"329413","3.16259004","1.9281E-4","0.31619653","0.07352941","19","8","false","6281","87.47058824","18","0","0","0.83364692","false","1","6281","591646","0.07163227"
"329418","3.87267407","2.3E-7","0.25821951","0.0","4","9","false","2253","35.0","4","0","0","0.77902507","false","0","2253","1986","0.37777778"
"329422","3.75967887","3.73E-6","0.26598016","0.0","3","10","false","80110","103.33333333","3","0","0","0.78771701","false","0","80110","13542","0.34111111"
"329425","4.05259604","2.55E-6","0.24675541","0.69444444","9","10","false","2180","16.22222222","9","0","0","0.76518492","false","0","2180","18822","0.36616162"
"329426","3.81557623","1.991E-5","0.26208361","0.56190476","15","10","false","3992","22.06666667","15","0","0","0.78341721","false","0","3992","128950","0.11604938"
"329428","3.36081933","4.93E-6","0.29754649","0.13333333","6","9","false","8969","171.66666667","6","0","0","0.81839851","false","0","8969","49444","0.19742407"
"329431","3.05964886","5.1128E-4","0.32683489","0.07077922","56","9","false","10445","59.71428571","56","0","0","0.84156547","false","0","10445","1859614","0.02909988"
"329434","3.73409364","3.79E-6","0.2678026","0.06666667","6","10","false","100287932","50.66666667","6","0","0","0.7896851","false","0","100287932","19084","0.23148148"
"329436","3.93104742","0.0","0.25438513","0.0","1","10","false","100125556","88.0","1","0","0","0.77453481","false","0","100125556","0","0.0"
"329438","3.90606242","0.0","0.25601229","0.0","1","10","false","50805","86.0","1","0","0","0.77645674","false","0","50805","0","0.0"
"329455","3.32120348","1.5553E-4","0.30109567","0.57368421","20","9","false","1606","84.05","20","0","0","0.82144589","false","0","1606","655798","0.09812865"
"329457","3.56295018","4.76E-6","0.28066629","0.3","5","10","false","5276","87.4","5","0","0","0.80284999","false","0","5276","25458","0.2442577"
"329474","3.71938776","7.32E-6","0.26886145","0.25274725","14","9","false","2054","22.5","14","0","0","0.79081633","false","0","2054","44094","0.13675958"
"329481","3.49032113","6.938E-5","0.28650659","0.02222222","12","10","false","10483","58.0","11","0","0","0.80843684","false","1","10483","205238","0.10250896"
"329488","5.04794418","1.5006E-4","0.19810045","0.0","2","11","false","10682","1.5","2","0","0","0.68861968","false","0","10682","1035362","0.5"
"329489","6.04786915","0.0","0.16534749","0.0","3","12","false","84650","2.0","2","0","0","0.61170237","false","1","84650","0","0.0"
"329492","3.44905462","1.34E-5","0.28993452","0.02777778","9","9","false","4048","129.0","9","0","0","0.81161118","false","0","4048","79924","0.17908132"
"329495","3.34866447","2.125E-5","0.29862652","0.0","5","9","false","7746","188.6","5","0","0","0.8193335","false","0","7746","57638","0.20150376"
"329510","3.984994","9.1E-7","0.25094141","0.0","3","10","false","5028","35.66666667","3","0","0","0.77038508","false","0","5028","2614","0.42276423"
"329519","3.46233493","0.0","0.28882243","1.0","31","10","false","400569","58.12903226","31","0","0","0.81058962","false","0","400569","0","0.13033415"
"329527","4.46488595","0.0","0.22396989","1.0","3","11","false","51166","12.66666667","3","0","0","0.73347031","false","0","51166","0","0.43678161"
"329528","4.2252401","7.47E-6","0.23667294","0.4","6","10","false","8942","9.66666667","6","0","0","0.75190461","false","0","8942","33790","0.22093023"
"329533","3.6747449","1.008E-5","0.27212773","0.03571429","8","10","false","1678","37.25","8","0","0","0.79425039","false","0","1678","36404","0.13984674"
"329536","3.21541116","3.3806E-4","0.31100222","0.12333333","27","7","false","2811","86.52","26","0","0","0.82958376","false","1","2811","1426310","0.07017886"
"329538","3.1935024","2.732E-5","0.31313582","0.07142857","8","9","false","8404","223.125","8","0","0","0.83126905","false","0","8404","157418","0.14532985"
"329540","3.18870048","2.1644E-4","0.31360738","0.29365079","30","9","false","114034","106.39285714","29","0","0","0.83163842","false","1","114034","852294","0.08146807"
